zone,rank,feature,feature_value,shap,direction
"BTP112 - 14th Cross, KR Road",3,zone_freq_enc,3.6448841447539705e-05,-0.4822,decreases
"BTP112 - 14th Cross, KR Road",4,hour,0.0,-0.353,decreases
"BTP113 - 27th Cross, Pai Vista, KR Road",1,zone_hist_mean,0.0889348500517063,-0.5329,decreases
"BTP113 - 27th Cross, Pai Vista, KR Road",2,roll_7d_mean,0.10714285714285714,-0.1889,decreases
"BTP113 - 27th Cross, Pai Vista, KR Road",3,lag_1bin,0.0,-0.1565,decreases
"BTP113 - 27th Cross, Pai Vista, KR Road",4,zone_freq_enc,0.0004478000520697735,-0.1226,decreases
"BTP114 - KR Road Junction, Near JSS",1,zone_hist_mean,0.05687693898655636,-0.8282,decreases
"BTP114 - KR Road Junction, Near JSS",2,roll_7d_mean,0.017857142857142856,-0.4569,decreases
"BTP114 - KR Road Junction, Near JSS",3,violation_growth_rate,0.0,-0.4368,decreases
"BTP114 - KR Road Junction, Near JSS",4,month,4.0,-0.4099,decreases
"BTP115 - Sahasra Hospital, Jayanagar",1,hour,0.0,0.2286,increases
"BTP115 - Sahasra Hospital, Jayanagar",2,lag_7d,1.0,0.1656,increases
"BTP115 - Sahasra Hospital, Jayanagar",3,lag_1bin,0.0,-0.159,decreases
"BTP115 - Sahasra Hospital, Jayanagar",4,zone_heavy_veh_share,0.1908713692946058,0.1535,increases
"BTP117 - 9th Cross, Kanakapura Road",1,hour,0.0,0.3186,increases
"BTP117 - 9th Cross, Kanakapura Road",2,zone_hist_mean,0.15615305067218202,-0.2537,decreases
"BTP117 - 9th Cross, Kanakapura Road",3,zone_heavy_veh_share,0.24503311258278146,0.1888,increases
"BTP117 - 9th Cross, Kanakapura Road",4,lag_1bin,0.0,-0.1568,decreases
BTP118 - Basappa Circle,1,zone_hist_mean,0.45191313340227507,0.4511,increases
BTP118 - Basappa Circle,2,lag_1d,4.0,0.289,increases
BTP118 - Basappa Circle,3,lag_1bin,0.0,-0.1736,decreases
BTP118 - Basappa Circle,4,hour,0.0,0.1443,increases
BTP119 - Minerva Circle,1,roll_7d_mean,0.05357142857142857,-0.3301,decreases
BTP119 - Minerva Circle,2,zone_hist_mean,0.15098241985522234,-0.2381,decreases
BTP119 - Minerva Circle,3,violation_growth_rate,0.32967032967032966,-0.1927,decreases
BTP119 - Minerva Circle,4,lag_1bin,0.0,-0.184,decreases
BTP120 - Lalbagh Main Gate Junction,1,zone_hist_mean,0.1437435367114788,-0.1944,decreases
BTP120 - Lalbagh Main Gate Junction,2,lag_1bin,0.0,-0.1761,decreases
BTP120 - Lalbagh Main Gate Junction,3,zone_freq_enc,0.0007237698516011456,-0.1224,decreases
BTP120 - Lalbagh Main Gate Junction,4,lag_1d,0.0,-0.1215,decreases
BTP121 - KH Circle,1,zone_hist_mean,0.06928645294725956,-0.6506,decreases
BTP121 - KH Circle,2,roll_7d_mean,0.05357142857142857,-0.3678,decreases
BTP121 - KH Circle,3,zone_freq_enc,0.0003488674824264514,-0.1781,decreases
BTP121 - KH Circle,4,lag_1bin,0.0,-0.1625,decreases
BTP122 - Siddapura Junction,1,zone_hist_mean,0.10031023784901758,-0.4718,decreases
BTP122 - Siddapura Junction,2,roll_7d_mean,0.125,-0.2105,decreases
BTP122 - Siddapura Junction,3,lag_1bin,0.0,-0.15,decreases
BTP122 - Siddapura Junction,4,zone_freq_enc,0.0005050768029159073,-0.1376,decreases
"BTP123 - 10th Cross, Wilson Garden",1,roll_7d_mean,0.9464285714285714,0.207,increases
"BTP123 - 10th Cross, Wilson Garden",2,lag_1bin,0.0,-0.1751,decreases
"BTP123 - 10th Cross, Wilson Garden",3,violation_growth_rate,0.49180327868852464,-0.1327,decreases
"BTP123 - 10th Cross, Wilson Garden",4,zone_hist_mean,0.281282316442606,0.1225,increases
BTP126 - Dairy Circle,1,hour,0.0,0.3044,increases
BTP126 - Dairy Circle,2,violation_growth_rate,0.25210084033613445,-0.2462,decreases
BTP126 - Dairy Circle,3,lag_1bin,0.0,-0.1869,decreases
BTP126 - Dairy Circle,4,month,4.0,-0.1823,decreases
"BTP127 - Sagar Hospital, Jayanagar",1,zone_hist_mean,0.05170630816959669,-0.7887,decreases
"BTP127 - Sagar Hospital, Jayanagar",2,violation_growth_rate,0.0,-0.4804,decreases
"BTP127 - Sagar Hospital, Jayanagar",3,month,4.0,-0.3658,decreases
"BTP127 - Sagar Hospital, Jayanagar",4,lag_7d,2.0,0.313,increases
BTP128 - Gorappanapalya Junction,1,zone_hist_mean,0.04033092037228542,-0.9967,decreases
BTP128 - Gorappanapalya Junction,2,violation_growth_rate,2.7428571428571424,0.3819,increases
BTP128 - Gorappanapalya Junction,3,weekofyear,15.0,0.3642,increases
BTP128 - Gorappanapalya Junction,4,roll_7d_mean,0.017857142857142856,-0.3083,decreases
BTP130 - GD Mara Junction,1,zone_heavy_veh_share,0.014545454545454545,-0.3375,decreases
BTP130 - GD Mara Junction,2,hour,0.0,-0.2153,decreases
BTP130 - GD Mara Junction,3,lag_1bin,0.0,-0.178,decreases
BTP130 - GD Mara Junction,4,lag_1d,0.0,-0.1216,decreases
BTP132 - Anepalya Junction,1,zone_hist_mean,0.10651499482936919,-0.5232,decreases
BTP132 - Anepalya Junction,2,roll_7d_mean,0.14285714285714285,-0.1739,decreases
BTP132 - Anepalya Junction,3,violation_growth_rate,2.0,0.1707,increases
BTP132 - Anepalya Junction,4,weekofyear,15.0,0.1447,increases
BTP133 - Adugodi Junction,1,zone_hist_mean,0.02688728024819028,-1.8213,decreases
BTP133 - Adugodi Junction,2,zone_freq_enc,0.00013538141109086175,-0.3981,decreases
BTP133 - Adugodi Junction,3,roll_30d_mean,0.17083333333333334,-0.2722,decreases
BTP133 - Adugodi Junction,4,weekofyear,15.0,0.1659,increases
BTP134 - Mico Bande,1,zone_hist_mean,0.027921406411582212,-1.3779,decreases
BTP134 - Mico Bande,2,roll_7d_mean,0.0,-0.4813,decreases
BTP134 - Mico Bande,3,zone_freq_enc,0.00014058838844051028,-0.33,decreases
BTP134 - Mico Bande,4,weekofyear,15.0,0.1882,increases
BTP135 - UCO Bank Junction,1,zone_hist_mean,0.7518097207859359,0.7664,increases
BTP135 - UCO Bank Junction,2,hour,0.0,-0.3345,decreases
BTP135 - UCO Bank Junction,3,zone_heavy_veh_share,0.017881705639614855,-0.3221,decreases
BTP135 - UCO Bank Junction,4,lag_1bin,0.0,-0.1853,decreases
BTP136 - Hosur-Tavarkere Road Junction,1,hour,0.0,0.2387,increases
BTP136 - Hosur-Tavarkere Road Junction,2,lag_7d,1.0,0.184,increases
BTP136 - Hosur-Tavarkere Road Junction,3,lag_1bin,0.0,-0.1743,decreases
BTP136 - Hosur-Tavarkere Road Junction,4,violation_growth_rate,0.45112781954887216,-0.123,decreases
BTP137 - Madiwala Traffic PS Junction,1,lag_1d,18.0,0.4199,increases
BTP137 - Madiwala Traffic PS Junction,2,zone_hist_mean,0.34126163391933817,0.2625,increases
BTP137 - Madiwala Traffic PS Junction,3,hour,0.0,0.24,increases
BTP137 - Madiwala Traffic PS Junction,4,lag_1bin,0.0,-0.1592,decreases
BTP138 - Sarjapur Road Check Post,1,zone_hist_mean,0.050672182006204755,-0.8486,decreases
BTP138 - Sarjapur Road Check Post,2,zone_freq_enc,0.00025514189013277794,-0.2162,decreases
BTP138 - Sarjapur Road Check Post,3,lag_1bin,0.0,-0.1473,decreases
BTP138 - Sarjapur Road Check Post,4,roll_7d_mean,0.10714285714285714,-0.1067,decreases
BTP140 - Madiwala Check Post,1,roll_7d_mean,0.07142857142857142,-0.2021,decreases
BTP140 - Madiwala Check Post,2,lag_1bin,0.0,-0.1806,decreases
BTP140 - Madiwala Check Post,3,hour,0.0,0.168,increases
BTP140 - Madiwala Check Post,4,zone_heavy_veh_share,0.18699186991869918,0.1461,increases
BTP141 - Palmgroove Junction,1,zone_hist_mean,0.03722854188210962,-1.1508,decreases
BTP141 - Palmgroove Junction,2,roll_7d_mean,0.0,-0.6582,decreases
BTP141 - Palmgroove Junction,3,violation_growth_rate,0.0,-0.4642,decreases
BTP141 - Palmgroove Junction,4,month,4.0,-0.4097,decreases
BTP142 - Lower Agram Road Junction,1,zone_hist_mean,0.01964839710444674,-1.5359,decreases
BTP142 - Lower Agram Road Junction,2,roll_7d_mean,0.0,-0.5035,decreases
BTP142 - Lower Agram Road Junction,3,violation_growth_rate,0.0,-0.4827,decreases
BTP142 - Lower Agram Road Junction,4,month,4.0,-0.3819,decreases
BTP143 - ASC Junction,1,zone_hist_mean,0.014477766287487074,-1.8275,decreases
BTP143 - ASC Junction,2,violation_growth_rate,0.0,-0.4253,decreases
BTP143 - ASC Junction,3,month,4.0,-0.3848,decreases
BTP143 - ASC Junction,4,zone_freq_enc,7.289768289507941e-05,-0.3804,decreases
BTP144 - Commando Hospital Junction,1,zone_hist_mean,0.004136504653567736,-2.7543,decreases
BTP144 - Commando Hospital Junction,2,roll_7d_mean,0.0,-0.5871,decreases
BTP144 - Commando Hospital Junction,3,zone_freq_enc,2.0827909398594117e-05,-0.5014,decreases
BTP144 - Commando Hospital Junction,4,roll_30d_mean,0.0,0.3096,increases
"BTP145 - Sri Hatti Maramma Circle, Domluru",1,roll_7d_mean,0.08928571428571429,-0.3441,decreases
"BTP145 - Sri Hatti Maramma Circle, Domluru",2,violation_growth_rate,2.197802197802198,0.2744,increases
"BTP145 - Sri Hatti Maramma Circle, Domluru",3,weekofyear,15.0,0.2314,increases
"BTP145 - Sri Hatti Maramma Circle, Domluru",4,zone_hist_mean,0.1468459152016546,-0.1988,decreases
BTP146 - Domlur Water Tank,1,zone_hist_mean,0.11789038262668046,-0.4047,decreases
BTP146 - Domlur Water Tank,2,violation_growth_rate,3.0769230769230766,0.3658,increases
BTP146 - Domlur Water Tank,3,weekofyear,15.0,0.3631,increases
BTP146 - Domlur Water Tank,4,roll_7d_mean,0.03571428571428571,-0.3275,decreases
"BTP148 - 17th Main, Doopanahalli Bus Stop",1,zone_hist_mean,0.56153050672182,0.6003,increases
"BTP148 - 17th Main, Doopanahalli Bus Stop",2,lag_1bin,0.0,-0.2225,decreases
"BTP148 - 17th Main, Doopanahalli Bus Stop",3,lag_1d,0.0,-0.1592,decreases
"BTP148 - 17th Main, Doopanahalli Bus Stop",4,hour,0.0,0.146,increases
BTP154 - Itmadu Junction,1,zone_hist_mean,0.002068252326783868,-4.2342,decreases
BTP154 - Itmadu Junction,2,roll_30d_mean,0.020833333333333332,-0.8259,decreases
BTP154 - Itmadu Junction,3,zone_freq_enc,1.0413954699297059e-05,-0.7505,decreases
BTP154 - Itmadu Junction,4,zone_heavy_veh_share,0.5,0.1503,increases
BTP155 - Katriguppe Junction,1,weekofyear,15.0,0.3374,increases
BTP155 - Katriguppe Junction,2,roll_7d_mean,1.8928571428571428,0.2712,increases
BTP155 - Katriguppe Junction,3,violation_growth_rate,3.721804511278196,0.2091,increases
BTP155 - Katriguppe Junction,4,zone_heavy_veh_share,0.017857142857142856,-0.1922,decreases
BTP156 - Kamakya Junction,1,zone_hist_mean,0.008273009307135471,-2.4052,decreases
BTP156 - Kamakya Junction,2,zone_freq_enc,4.1655818797188234e-05,-0.4663,decreases
BTP156 - Kamakya Junction,3,roll_7d_mean,0.03571428571428571,-0.1777,decreases
BTP156 - Kamakya Junction,4,zone_heavy_veh_share,0.5,0.1428,increases
BTP157 - Kadirenahalli Cross,1,zone_hist_mean,0.007238883143743537,-2.5498,decreases
BTP157 - Kadirenahalli Cross,2,zone_freq_enc,3.6448841447539705e-05,-0.5343,decreases
BTP157 - Kadirenahalli Cross,3,violation_growth_rate,0.0,-0.5149,decreases
BTP157 - Kadirenahalli Cross,4,month,4.0,-0.3837,decreases
BTP158 - Devegowda Petrol Bunk,1,zone_hist_mean,0.03412616339193381,-1.2883,decreases
BTP158 - Devegowda Petrol Bunk,2,weekofyear,15.0,0.3942,increases
BTP158 - Devegowda Petrol Bunk,3,violation_growth_rate,3.214285714285714,0.311,increases
BTP158 - Devegowda Petrol Bunk,4,zone_freq_enc,0.00017183025253840145,-0.2898,decreases
"BTP159 - JP Nagar Metro, ORR",1,zone_hist_mean,0.04343329886246122,-1.0002,decreases
"BTP159 - JP Nagar Metro, ORR",2,lag_7d,4.0,0.3353,increases
"BTP159 - JP Nagar Metro, ORR",3,zone_freq_enc,0.00021869304868523822,-0.1846,decreases
"BTP159 - JP Nagar Metro, ORR",4,lag_1bin,0.0,-0.1443,decreases
"BTP161 - 15th Cross, 35th Main, JP Nagar",1,zone_hist_mean,0.009307135470527405,-2.2691,decreases
"BTP161 - 15th Cross, 35th Main, JP Nagar",2,roll_7d_mean,0.0,-0.5128,decreases
"BTP161 - 15th Cross, 35th Main, JP Nagar",3,zone_freq_enc,4.686279614683676e-05,-0.44,decreases
"BTP161 - 15th Cross, 35th Main, JP Nagar",4,violation_growth_rate,1.0,-0.1948,decreases
"BTP163 - 16th Main Road, BTM Layout",1,violation_growth_rate,0.0,-0.4353,decreases
"BTP163 - 16th Main Road, BTM Layout",2,month,4.0,-0.3439,decreases
"BTP163 - 16th Main Road, BTM Layout",3,hour,0.0,-0.1933,decreases
"BTP163 - 16th Main Road, BTM Layout",4,lag_7d,1.0,0.1928,increases
"BTP164 - 29th Main Road, BTM Layout",1,zone_hist_mean,0.009307135470527405,-2.267,decreases
"BTP164 - 29th Main Road, BTM Layout",2,zone_freq_enc,4.686279614683676e-05,-0.5246,decreases
"BTP164 - 29th Main Road, BTM Layout",3,violation_growth_rate,4.285714285714286,0.3877,increases
"BTP164 - 29th Main Road, BTM Layout",4,weekofyear,15.0,0.3798,increases
BTP166 - Coffee Board Junction,1,zone_hist_mean,0.08686659772492245,-0.5157,decreases
BTP166 - Coffee Board Junction,2,zone_freq_enc,0.00043738609737047643,-0.1649,decreases
BTP166 - Coffee Board Junction,3,lag_1bin,0.0,-0.1545,decreases
BTP166 - Coffee Board Junction,4,weekofyear,15.0,0.1478,increases
BTP167 - JC Road Junction,1,hour,0.0,0.427,increases
BTP167 - JC Road Junction,2,roll_7d_mean,0.7678571428571429,0.2469,increases
BTP167 - JC Road Junction,3,zone_heavy_veh_share,0.25471698113207547,0.1794,increases
BTP167 - JC Road Junction,4,lag_1bin,0.0,-0.1733,decreases
"BTP168 - MSR Building, JC Road",1,zone_hist_mean,0.08686659772492245,-0.635,decreases
"BTP168 - MSR Building, JC Road",2,hour,0.0,0.1812,increases
"BTP168 - MSR Building, JC Road",3,zone_heavy_veh_share,0.2976190476190476,0.1766,increases
"BTP168 - MSR Building, JC Road",4,roll_7d_mean,0.14285714285714285,-0.1635,decreases
"BTP170 - Dr. Bheem Rao Palace, Chord Road",1,zone_hist_mean,0.40847983453981385,0.4837,increases
"BTP170 - Dr. Bheem Rao Palace, Chord Road",2,hour,0.0,0.4001,increases
"BTP170 - Dr. Bheem Rao Palace, Chord Road",3,zone_heavy_veh_share,0.3240506329113924,0.2028,increases
"BTP170 - Dr. Bheem Rao Palace, Chord Road",4,lag_1bin,0.0,-0.1927,decreases
BTP171 - Indian Express (Balekundri),1,zone_hist_mean,0.09307135470527404,-0.4745,decreases
BTP171 - Indian Express (Balekundri),2,violation_growth_rate,2.764976958525345,0.3694,increases
BTP171 - Indian Express (Balekundri),3,weekofyear,15.0,0.3118,increases
BTP171 - Indian Express (Balekundri),4,roll_30d_mean,0.029166666666666667,0.2528,increases
BTP172 - Nanjappa Circle,1,zone_hist_mean,0.5791106514994829,0.6193,increases
BTP172 - Nanjappa Circle,2,zone_heavy_veh_share,0.023214285714285715,-0.3444,decreases
BTP172 - Nanjappa Circle,3,hour,0.0,-0.2526,decreases
BTP172 - Nanjappa Circle,4,lag_1bin,0.0,-0.216,decreases
BTP173 - TMC,1,zone_hist_mean,0.11375387797311272,-0.4378,decreases
BTP173 - TMC,2,roll_7d_mean,0.07142857142857142,-0.3307,decreases
BTP173 - TMC,3,lag_1bin,0.0,-0.1551,decreases
BTP173 - TMC,4,zone_freq_enc,0.0005727675084613382,-0.114,decreases
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",1,violation_growth_rate,2.785714285714286,0.3039,increases
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2,weekofyear,15.0,0.2994,increases
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",3,roll_7d_mean,0.125,-0.252,decreases
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",4,zone_hist_mean,0.15201654601861428,-0.2272,decreases
"BTP177 - Aurobindo Circle, ORR",1,zone_hist_mean,0.1282316442605998,-0.3598,decreases
"BTP177 - Aurobindo Circle, ORR",2,roll_7d_mean,0.14285714285714285,-0.1868,decreases
"BTP177 - Aurobindo Circle, ORR",3,lag_1bin,0.0,-0.1579,decreases
"BTP177 - Aurobindo Circle, ORR",4,weekofyear,15.0,0.141,increases
"BTP178 - 18th Main, Marenahalli",1,zone_hist_mean,0.005170630816959669,-2.7188,decreases
"BTP178 - 18th Main, Marenahalli",2,violation_growth_rate,4.285714285714286,0.5738,increases
"BTP178 - 18th Main, Marenahalli",3,zone_freq_enc,2.6034886748242646e-05,-0.4802,decreases
"BTP178 - 18th Main, Marenahalli",4,weekofyear,15.0,0.4144,increases
"BTP179 - 9th Block, 28th Main, Jayanagar",1,lag_1d,11.0,0.7724,increases
"BTP179 - 9th Block, 28th Main, Jayanagar",2,zone_hist_mean,0.06928645294725956,-0.5906,decreases
"BTP179 - 9th Block, 28th Main, Jayanagar",3,roll_30d_mean,0.05416666666666667,0.2864,increases
"BTP179 - 9th Block, 28th Main, Jayanagar",4,repeat_offender_density,0.0,-0.1449,decreases
BTP180 - Swagath Poornima Theatre,1,hour,0.0,0.2735,increases
BTP180 - Swagath Poornima Theatre,2,violation_growth_rate,0.28957528957528955,-0.2602,decreases
BTP180 - Swagath Poornima Theatre,3,roll_7d_mean,0.10714285714285714,-0.2472,decreases
BTP180 - Swagath Poornima Theatre,4,zone_heavy_veh_share,0.43283582089552236,0.2021,increases
BTP181 - Bileka Halli Junction,1,zone_hist_mean,0.0062047569803516025,-2.5197,decreases
BTP181 - Bileka Halli Junction,2,roll_7d_mean,0.0,-0.5548,decreases
BTP181 - Bileka Halli Junction,3,violation_growth_rate,0.0,-0.5002,decreases
BTP181 - Bileka Halli Junction,4,zone_freq_enc,3.1241864097891176e-05,-0.4539,decreases
"BTP182 - 19th Main Junction, Rajajinagar",1,zone_hist_mean,0.9141675284384695,0.867,increases
"BTP182 - 19th Main Junction, Rajajinagar",2,zone_heavy_veh_share,0.016968325791855202,-0.2761,decreases
"BTP182 - 19th Main Junction, Rajajinagar",3,roll_7d_mean,1.3392857142857142,0.2375,increases
"BTP182 - 19th Main Junction, Rajajinagar",4,hour,0.0,-0.2266,decreases
BTP184 - Lalbagh West Gate,1,violation_growth_rate,4.0,0.4259,increases
BTP184 - Lalbagh West Gate,2,weekofyear,15.0,0.3839,increases
BTP184 - Lalbagh West Gate,3,roll_7d_mean,0.7678571428571429,0.2746,increases
BTP184 - Lalbagh West Gate,4,zone_hist_mean,0.1313340227507756,-0.2213,decreases
BTP185 - RV Teachers College,1,zone_hist_mean,0.04343329886246122,-0.9981,decreases
BTP185 - RV Teachers College,2,violation_growth_rate,0.0,-0.4918,decreases
BTP185 - RV Teachers College,3,roll_7d_mean,0.017857142857142856,-0.4873,decreases
BTP185 - RV Teachers College,4,month,4.0,-0.357,decreases
"BTP186 - 9th Cross, 4th Main, Jayanagar",1,roll_7d_mean,2.1964285714285716,0.5785,increases
"BTP186 - 9th Cross, 4th Main, Jayanagar",2,violation_growth_rate,0.0,-0.3968,decreases
"BTP186 - 9th Cross, 4th Main, Jayanagar",3,lag_7d,4.0,0.3289,increases
"BTP186 - 9th Cross, 4th Main, Jayanagar",4,month,4.0,-0.3226,decreases
BTP187 - South End Circle,1,zone_hist_mean,0.031023784901758014,-1.3051,decreases
BTP187 - South End Circle,2,zone_freq_enc,0.00015620932048945586,-0.283,decreases
BTP187 - South End Circle,3,hour,0.0,-0.2758,decreases
BTP187 - South End Circle,4,zone_heavy_veh_share,0.0,-0.2641,decreases
"BTP188 - 27th Cross, 4th Main, Jayanagar",1,roll_7d_mean,1.6964285714285714,0.3953,increases
"BTP188 - 27th Cross, 4th Main, Jayanagar",2,zone_hist_mean,0.12926577042399173,-0.3605,decreases
"BTP188 - 27th Cross, 4th Main, Jayanagar",3,weekofyear,15.0,0.3577,increases
"BTP188 - 27th Cross, 4th Main, Jayanagar",4,violation_growth_rate,3.4945054945054945,0.2911,increases
"BTP189 - New Diagonal Road, Jayanagar",1,zone_hist_mean,0.4343329886246122,0.4499,increases
"BTP189 - New Diagonal Road, Jayanagar",2,violation_growth_rate,2.5995316159250588,0.3199,increases
"BTP189 - New Diagonal Road, Jayanagar",3,weekofyear,15.0,0.2587,increases
"BTP189 - New Diagonal Road, Jayanagar",4,zone_heavy_veh_share,0.014285714285714285,-0.2386,decreases
"BTP190 - 36th Cross, 4th Main, Jayanagar",1,zone_hist_mean,0.09307135470527404,-0.5069,decreases
"BTP190 - 36th Cross, 4th Main, Jayanagar",2,hour,0.0,-0.3462,decreases
"BTP190 - 36th Cross, 4th Main, Jayanagar",3,zone_heavy_veh_share,0.011111111111111112,-0.3102,decreases
"BTP190 - 36th Cross, 4th Main, Jayanagar",4,roll_7d_mean,0.03571428571428571,-0.2904,decreases
"BTP191 - 40th Cross, 4th Main, Jayanagar",1,zone_hist_mean,0.0672182006204757,-0.7125,decreases
"BTP191 - 40th Cross, 4th Main, Jayanagar",2,roll_7d_mean,0.017857142857142856,-0.3831,decreases
"BTP191 - 40th Cross, 4th Main, Jayanagar",3,zone_freq_enc,0.0003384535277271544,-0.211,decreases
"BTP191 - 40th Cross, 4th Main, Jayanagar",4,roll_30d_mean,0.1,-0.1456,decreases
BTP192 - Urvashi Theater,1,zone_hist_mean,0.46639089968976216,0.5494,increases
BTP192 - Urvashi Theater,2,lag_1bin,0.0,-0.2215,decreases
BTP192 - Urvashi Theater,3,lag_1d,0.0,-0.1429,decreases
BTP192 - Urvashi Theater,4,roll_7d_mean,0.6964285714285714,0.1392,increases
BTP193 - Vasavi Circle,1,zone_hist_mean,0.07238883143743537,-0.6066,decreases
BTP193 - Vasavi Circle,2,roll_7d_mean,0.08928571428571429,-0.29,decreases
BTP193 - Vasavi Circle,3,hour,0.0,-0.2638,decreases
BTP193 - Vasavi Circle,4,zone_heavy_veh_share,0.014285714285714285,-0.2096,decreases
BTP196 - Sarakki Main Road,1,zone_hist_mean,0.06101344364012409,-0.7563,decreases
BTP196 - Sarakki Main Road,2,roll_7d_mean,0.0,-0.6644,decreases
BTP196 - Sarakki Main Road,3,zone_freq_enc,0.0003072116636292632,-0.2339,decreases
BTP196 - Sarakki Main Road,4,violation_growth_rate,2.142857142857143,0.2032,increases
"BTP197 - 9th Cross, 24th Main, JP Nagar",1,roll_7d_mean,0.0,-0.5996,decreases
"BTP197 - 9th Cross, 24th Main, JP Nagar",2,zone_heavy_veh_share,0.023121387283236993,-0.3283,decreases
"BTP197 - 9th Cross, 24th Main, JP Nagar",3,hour,0.0,-0.2348,decreases
"BTP197 - 9th Cross, 24th Main, JP Nagar",4,lag_1bin,0.0,-0.1568,decreases
"BTP198 - 9th Cross, 8th Main, JP Nagar",1,zone_hist_mean,0.007238883143743537,-2.3885,decreases
"BTP198 - 9th Cross, 8th Main, JP Nagar",2,roll_7d_mean,0.0,-0.479,decreases
